trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
67,06:02:00,06:02:00,20,9,0,0,28.1648
67,06:08:00,06:08:00,147,10,0,0,32.1987
67,06:12:00,06:12:00,69,11,0,0,34.5994
67,06:16:00,06:16:00,98,12,0,0,36.5199
67,06:19:00,06:19:00,39635,13,0,0,37.2795
67,06:22:00,06:22:00,72,14,0,0,39.4112
67,06:29:00,06:29:00,38081,15,0,0,42.2229
67,06:32:00,06:32:00,89,16,0,0,43.2295
67,06:35:00,06:35:00,150,17,0,0,44.3898
67,06:37:00,06:37:00,153,18,0,0,45.2650
67,06:40:00,06:40:00,152,19,0,0,46.1256
67,06:44:00,06:44:00,14,20,0,0,46.7894
67,06:47:00,06:47:00,50,21,0,0,47.3920
67,06:49:00,06:49:00,19,22,0,0,47.9911
67,06:57:00,06:57:00,106,23,0,0,51.8045
67,07:13:00,07:13:00,63,24,0,0,59.5826
68,08:22:00,08:22:00,54,1,0,0,0.0000
68,08:33:00,08:33:00,93,2,0,0,7.3812
68,08:38:00,08:38:00,101,3,0,0,9.5439
68,08:42:00,08:42:00,67,4,0,0,12.0239
68,08:47:00,08:47:00,39472,5,0,0,14.4244
68,08:55:00,08:55:00,35,6,0,0,19.2027
68,09:02:00,09:02:00,34,7,0,0,23.5765
68,09:07:00,09:07:00,96,8,0,0,26.1384
68,09:10:00,09:10:00,20,9,0,0,28.1648
68,09:17:00,09:17:00,147,10,0,0,32.1987
68,09:21:00,09:21:00,69,11,0,0,34.5994
68,09:24:00,09:24:00,98,12,0,0,36.5199
68,09:27:00,09:27:00,39635,13,0,0,37.2795
68,09:31:00,09:31:00,72,14,0,0,39.4112
68,09:38:00,09:38:00,38081,15,0,0,42.2229
68,09:41:00,09:41:00,89,16,0,0,43.2295
68,09:43:00,09:43:00,95,17,0,0,43.8782
68,09:46:00,09:46:00,150,18,0,0,44.3898
68,09:48:00,09:48:00,153,19,0,0,45.2650
68,09:51:00,09:51:00,152,20,0,0,46.1256
68,09:54:00,09:54:00,14,21,0,0,46.7894
68,09:57:00,09:57:00,50,22,0,0,47.3920
68,09:59:00,09:59:00,19,23,0,0,47.9911
68,10:01:00,10:01:00,154,24,0,0,48.6875
68,10:08:00,10:08:00,106,25,0,0,51.8045
68,10:26:00,10:26:00,63,26,0,0,59.5826
69,25:35:00,25:35:00,38081,1,0,0,0.0000
69,25:41:00,25:41:00,72,2,0,0,2.9061
69,25:44:00,25:44:00,39635,3,0,0,4.6934
69,25:46:00,25:46:00,98,4,0,0,5.8358
69,25:51:00,25:51:00,69,5,0,0,7.7562
69,25:55:00,25:55:00,147,6,0,0,10.0606
69,26:02:00,26:02:00,20,7,0,0,14.1784
69,26:05:00,26:05:00,96,8,0,0,16.0125
69,26:10:00,26:10:00,34,9,0,0,18.7491
69,26:17:00,26:17:00,35,10,0,0,22.9771
69,26:24:00,26:24:00,39472,11,0,0,27.9256
69,26:29:00,26:29:00,67,12,0,0,30.3318
70,16:29:00,16:29:00,63,1,0,0,0.0000
70,16:45:00,16:45:00,106,2,0,0,7.7780
70,16:54:00,16:54:00,14,3,0,0,12.7934
70,17:02:00,17:02:00,38081,4,0,0,17.0869
70,17:08:00,17:08:00,72,5,0,0,19.9930
70,17:11:00,17:11:00,39635,6,0,0,21.7803
70,17:14:00,17:14:00,98,7,0,0,22.9227
70,17:18:00,17:18:00,69,8,0,0,24.8432
70,17:22:00,17:22:00,147,9,0,0,27.1475
70,17:29:00,17:29:00,20,10,0,0,31.2653
70,17:33:00,17:33:00,96,11,0,0,33.0994
70,17:37:00,17:37:00,34,12,0,0,35.8360
70,17:46:00,17:46:00,35,13,0,0,40.0640
71,17:11:00,17:11:00,63,1,0,0,0.0000
71,17:27:00,17:27:00,106,2,0,0,7.7780
71,17:38:00,17:38:00,14,3,0,0,12.7934
71,17:47:00,17:47:00,38081,4,0,0,17.0869
71,17:53:00,17:53:00,72,5,0,0,19.9930
71,17:56:00,17:56:00,39635,6,0,0,21.7803
71,17:59:00,17:59:00,98,7,0,0,22.9227
71,18:04:00,18:04:00,69,8,0,0,24.8432
71,18:08:00,18:08:00,147,9,0,0,27.1475
71,18:15:00,18:15:00,20,10,0,0,31.2653
71,18:19:00,18:19:00,96,11,0,0,33.0994
71,18:24:00,18:24:00,34,12,0,0,35.8360
71,18:32:00,18:32:00,35,13,0,0,40.0640
71,18:39:00,18:39:00,39472,14,0,0,45.0125
71,18:44:00,18:44:00,67,15,0,0,47.4188
72,15:32:00,15:32:00,63,1,0,0,0.0000
72,15:48:00,15:48:00,106,2,0,0,7.7780
72,15:55:00,15:55:00,19,3,0,0,11.5330
72,15:58:00,15:58:00,50,4,0,0,12.1905
72,16:01:00,16:01:00,14,5,0,0,12.7932
72,16:04:00,16:04:00,152,6,0,0,13.4570
72,16:07:00,16:07:00,153,7,0,0,14.2765
72,16:09:00,16:09:00,150,8,0,0,15.1928
72,16:12:00,16:12:00,89,9,0,0,16.3530
72,16:15:00,16:15:00,38081,10,0,0,17.2269
72,16:21:00,16:21:00,72,11,0,0,20.1330
72,16:24:00,16:24:00,39635,12,0,0,21.9203
72,16:27:00,16:27:00,98,13,0,0,23.0627
72,16:32:00,16:32:00,69,14,0,0,24.9831
72,16:36:00,16:36:00,147,15,0,0,27.2875
72,16:43:00,16:43:00,20,16,0,0,31.4053
72,16:46:00,16:46:00,96,17,0,0,33.2394
72,16:50:00,16:50:00,34,18,0,0,35.9759
73,17:43:00,17:43:00,63,1,0,0,0.0000
73,17:59:00,17:59:00,106,2,0,0,7.7780
73,18:08:00,18:08:00,14,3,0,0,12.7934
73,18:12:00,18:12:00,152,4,0,0,13.4572
73,18:15:00,18:15:00,153,5,0,0,14.2767
73,18:20:00,18:20:00,38081,6,0,0,17.2271
73,18:26:00,18:26:00,72,7,0,0,20.1331
73,18:29:00,18:29:00,39635,8,0,0,21.9205
73,18:32:00,18:32:00,98,9,0,0,23.0629
73,18:37:00,18:37:00,69,10,0,0,24.9833
73,18:41:00,18:41:00,147,11,0,0,27.2877
73,18:48:00,18:48:00,20,12,0,0,31.4055
73,18:51:00,18:51:00,96,13,0,0,33.2396
73,18:56:00,18:56:00,34,14,0,0,35.9761
73,19:03:00,19:03:00,35,15,0,0,40.2042
73,19:10:00,19:10:00,39472,16,0,0,45.1527
73,19:15:00,19:15:00,67,17,0,0,47.5589
73,19:21:00,19:21:00,101,18,0,0,50.0388
73,19:25:00,19:25:00,93,19,0,0,52.2015
73,19:43:00,19:43:00,54,20,0,0,59.5828
74,18:17:00,18:17:00,63,1,0,0,0.0000
74,18:33:00,18:33:00,106,2,0,0,7.7780
74,18:40:00,18:40:00,19,3,0,0,11.5330
74,18:43:00,18:43:00,50,4,0,0,12.1905
74,18:46:00,18:46:00,14,5,0,0,12.7932
74,18:49:00,18:49:00,152,6,0,0,13.4570
74,18:52:00,18:52:00,153,7,0,0,14.2765
74,18:55:00,18:55:00,150,8,0,0,15.1928
74,18:58:00,18:58:00,89,9,0,0,16.3530
74,19:01:00,19:01:00,38081,10,0,0,17.2269
74,19:07:00,19:07:00,72,11,0,0,20.1330
74,19:10:00,19:10:00,39635,12,0,0,21.9203
74,19:13:00,19:13:00,98,13,0,0,23.0627
74,19:18:00,19:18:00,69,14,0,0,24.9831
74,19:22:00,19:22:00,147,15,0,0,27.2875
74,19:29:00,19:29:00,20,16,0,0,31.4053
74,19:32:00,19:32:00,96,17,0,0,33.2394
74,19:37:00,19:37:00,34,18,0,0,35.9759
74,19:44:00,19:44:00,35,19,0,0,40.2040
74,19:51:00,19:51:00,39472,20,0,0,45.1525
74,19:56:00,19:56:00,67,21,0,0,47.5587
75,14:00:00,14:00:00,63,1,0,0,0.0000
75,14:16:00,14:16:00,106,2,0,0,7.7780
75,14:22:00,14:22:00,154,3,0,0,10.8951
75,14:25:00,14:25:00,19,4,0,0,11.5330
75,14:27:00,14:27:00,50,5,0,0,12.1905
75,14:30:00,14:30:00,14,6,0,0,12.7932
75,14:33:00,14:33:00,152,7,0,0,13.4570
75,14:36:00,14:36:00,153,8,0,0,14.2765
75,14:38:00,14:38:00,150,9,0,0,15.1928
75,14:41:00,14:41:00,95,10,0,0,15.7044
75,14:43:00,14:43:00,89,11,0,0,16.3377
75,14:46:00,14:46:00,38081,12,0,0,17.2269
75,14:52:00,14:52:00,72,13,0,0,20.1330
75,14:55:00,14:55:00,39635,14,0,0,21.9203
75,14:58:00,14:58:00,98,15,0,0,23.0627
75,15:02:00,15:02:00,69,16,0,0,24.9831
75,15:07:00,15:07:00,147,17,0,0,27.2875
75,15:14:00,15:14:00,20,18,0,0,31.4053
75,15:18:00,15:18:00,96,19,0,0,33.2394
75,15:22:00,15:22:00,34,20,0,0,35.9759
75,15:30:00,15:30:00,35,21,0,0,40.2040
76,22:04:00,22:04:00,63,1,0,0,0.0000
76,22:22:00,22:22:00,106,2,0,0,7.7780
76,22:28:00,22:28:00,154,3,0,0,10.8951
76,22:30:00,22:30:00,19,4,0,0,11.5330
76,22:33:00,22:33:00,50,5,0,0,12.1905
76,22:35:00,22:35:00,14,6,0,0,12.7932
76,22:39:00,22:39:00,152,7,0,0,13.4570
76,22:41:00,22:41:00,153,8,0,0,14.2765
76,22:43:00,22:43:00,150,9,0,0,15.1928
76,22:45:00,22:45:00,95,10,0,0,15.7044
76,22:48:00,22:48:00,89,11,0,0,16.3377
76,22:50:00,22:50:00,38081,12,0,0,17.2269
76,22:56:00,22:56:00,72,13,0,0,20.1330
76,22:59:00,22:59:00,39635,14,0,0,21.9203
76,23:02:00,23:02:00,98,15,0,0,23.0627
76,23:07:00,23:07:00,69,16,0,0,24.9831
76,23:11:00,23:11:00,147,17,0,0,27.2875
76,23:18:00,23:18:00,20,18,0,0,31.4053
76,23:21:00,23:21:00,96,19,0,0,33.2394
76,23:26:00,23:26:00,34,20,0,0,35.9759
76,23:33:00,23:33:00,35,21,0,0,40.2040
76,23:40:00,23:40:00,39472,22,0,0,45.1525
76,23:45:00,23:45:00,67,23,0,0,47.5587
76,23:51:00,23:51:00,101,24,0,0,50.0386
76,23:56:00,23:56:00,93,25,0,0,52.2013
77,19:17:00,19:17:00,63,1,0,0,0.0000
77,19:34:00,19:34:00,106,2,0,0,7.7780
77,19:40:00,19:40:00,154,3,0,0,10.8951
77,19:42:00,19:42:00,19,4,0,0,11.5330
77,19:45:00,19:45:00,50,5,0,0,12.1905
77,19:47:00,19:47:00,14,6,0,0,12.7932
77,19:51:00,19:51:00,152,7,0,0,13.4570
77,19:54:00,19:54:00,153,8,0,0,14.2765
77,19:56:00,19:56:00,150,9,0,0,15.1928
77,19:58:00,19:58:00,95,10,0,0,15.7044
77,20:00:00,20:00:00,89,11,0,0,16.3377
77,20:03:00,20:03:00,38081,12,0,0,17.2269
77,20:10:00,20:10:00,72,13,0,0,20.1330
77,20:13:00,20:13:00,39635,14,0,0,21.9203
77,20:16:00,20:16:00,98,15,0,0,23.0627
77,20:20:00,20:20:00,69,16,0,0,24.9831
77,20:25:00,20:25:00,147,17,0,0,27.2875
77,20:32:00,20:32:00,20,18,0,0,31.4053
77,20:35:00,20:35:00,96,19,0,0,33.2394
77,20:40:00,20:40:00,34,20,0,0,35.9759
77,20:47:00,20:47:00,35,21,0,0,40.2040
77,20:54:00,20:54:00,39472,22,0,0,45.1525
77,21:00:00,21:00:00,67,23,0,0,47.5587
77,21:05:00,21:05:00,101,24,0,0,50.0386
77,21:10:00,21:10:00,93,25,0,0,52.2013
77,21:26:00,21:26:00,54,26,0,0,59.5826
78,20:56:00,20:56:00,63,1,0,0,0.0000
78,21:12:00,21:12:00,106,2,0,0,7.7780
78,21:18:00,21:18:00,154,3,0,0,10.8951
78,21:20:00,21:20:00,19,4,0,0,11.5330
78,21:22:00,21:22:00,50,5,0,0,12.1905
78,21:25:00,21:25:00,14,6,0,0,12.7932
78,21:28:00,21:28:00,152,7,0,0,13.4570
78,21:30:00,21:30:00,153,8,0,0,14.2765
78,21:32:00,21:32:00,150,9,0,0,15.1928
78,21:34:00,21:34:00,95,10,0,0,15.7044
78,21:36:00,21:36:00,89,11,0,0,16.3377
78,21:39:00,21:39:00,38081,12,0,0,17.2269
78,21:45:00,21:45:00,72,13,0,0,20.1330
78,21:48:00,21:48:00,39635,14,0,0,21.9203
78,21:51:00,21:51:00,98,15,0,0,23.0627
78,21:56:00,21:56:00,69,16,0,0,24.9831
78,22:00:00,22:00:00,147,17,0,0,27.2875
78,22:07:00,22:07:00,20,18,0,0,31.4053
78,22:10:00,22:10:00,96,19,0,0,33.2394
78,22:15:00,22:15:00,34,20,0,0,35.9759
78,22:22:00,22:22:00,35,21,0,0,40.2040
78,22:29:00,22:29:00,39472,22,0,0,45.1525
78,22:35:00,22:35:00,67,23,0,0,47.5587
78,22:40:00,22:40:00,101,24,0,0,50.0386
78,22:45:00,22:45:00,93,25,0,0,52.2013
78,23:00:00,23:00:00,54,26,0,0,59.5826
79,07:25:00,07:25:00,38081,1,0,0,0.0000
79,07:28:00,07:28:00,89,2,0,0,0.8739
79,07:30:00,07:30:00,95,3,0,0,1.5225
79,07:32:00,07:32:00,150,4,0,0,2.0341
79,07:35:00,07:35:00,153,5,0,0,2.9093
79,07:38:00,07:38:00,152,6,0,0,3.7699
79,07:42:00,07:42:00,14,7,0,0,4.4337
79,07:45:00,07:45:00,50,8,0,0,5.0364
79,07:48:00,07:48:00,19,9,0,0,5.6354
79,07:51:00,07:51:00,154,10,0,0,6.3318
79,08:21:00,08:21:00,105,11,0,0,19.8619
80,22:20:00,22:20:00,38081,1,0,0,0.0000
80,22:24:00,22:24:00,89,2,0,0,0.8739
80,22:26:00,22:26:00,150,3,0,0,2.0341
80,22:29:00,22:29:00,153,4,0,0,2.9093
80,22:31:00,22:31:00,152,5,0,0,3.7699
80,22:35:00,22:35:00,14,6,0,0,4.4337
80,22:38:00,22:38:00,50,7,0,0,5.0364
80,22:40:00,22:40:00,19,8,0,0,5.6354
80,22:47:00,22:47:00,106,9,0,0,9.4489
80,22:58:00,22:58:00,38187,10,0,0,14.8727
80,23:12:00,23:12:00,105,11,0,0,19.8617
81,23:14:00,23:14:00,38081,1,0,0,0.0000
81,23:18:00,23:18:00,89,2,0,0,0.8739
81,23:20:00,23:20:00,150,3,0,0,2.0341
81,23:23:00,23:23:00,153,4,0,0,2.9093
81,23:25:00,23:25:00,152,5,0,0,3.7699
81,23:29:00,23:29:00,14,6,0,0,4.4337
81,23:31:00,23:31:00,50,7,0,0,5.0364
81,23:34:00,23:34:00,19,8,0,0,5.6354
81,23:41:00,23:41:00,106,9,0,0,9.4489
81,23:52:00,23:52:00,38187,10,0,0,14.8727
81,24:08:00,24:08:00,105,11,0,0,19.8617
82,06:54:00,06:54:00,38081,1,0,0,0.0000
82,06:57:00,06:57:00,89,2,0,0,0.8739
82,07:00:00,07:00:00,95,3,0,0,1.5225
82,07:02:00,07:02:00,150,4,0,0,2.0341
82,07:04:00,07:04:00,153,5,0,0,2.9093
82,07:07:00,07:07:00,152,6,0,0,3.7699
82,07:10:00,07:10:00,14,7,0,0,4.4337
82,07:14:00,07:14:00,50,8,0,0,5.0364
82,07:17:00,07:17:00,19,9,0,0,5.6354
82,07:19:00,07:19:00,154,10,0,0,6.3318
82,07:26:00,07:26:00,106,11,0,0,9.4489
82,07:42:00,07:42:00,63,12,0,0,17.2269
83,07:34:00,07:34:00,38081,1,0,0,0.0000
83,07:37:00,07:37:00,89,2,0,0,0.8739
83,07:39:00,07:39:00,95,3,0,0,1.5225
83,07:42:00,07:42:00,150,4,0,0,2.0341
83,07:44:00,07:44:00,153,5,0,0,2.9093
83,07:47:00,07:47:00,152,6,0,0,3.7699
83,07:50:00,07:50:00,14,7,0,0,4.4337
83,07:53:00,07:53:00,50,8,0,0,5.0364
83,07:56:00,07:56:00,19,9,0,0,5.6354
83,07:59:00,07:59:00,154,10,0,0,6.3318
83,08:05:00,08:05:00,106,11,0,0,9.4489
83,08:22:00,08:22:00,63,12,0,0,17.2269
84,15:53:00,15:53:00,38081,1,0,0,0.0000
84,15:56:00,15:56:00,89,2,0,0,0.8739
84,15:58:00,15:58:00,95,3,0,0,1.5225
84,16:00:00,16:00:00,150,4,0,0,2.0341
84,16:02:00,16:02:00,153,5,0,0,2.9093
84,16:05:00,16:05:00,152,6,0,0,3.7699
84,16:08:00,16:08:00,14,7,0,0,4.4337
84,16:11:00,16:11:00,50,8,0,0,5.0364
84,16:14:00,16:14:00,19,9,0,0,5.6354
84,16:16:00,16:16:00,154,10,0,0,6.3318
84,16:23:00,16:23:00,106,11,0,0,9.4489
84,16:39:00,16:39:00,63,12,0,0,17.2269
85,05:53:00,05:53:00,38081,1,0,0,0.0000
85,05:57:00,05:57:00,89,2,0,0,0.8739
85,05:59:00,05:59:00,95,3,0,0,1.5225
85,06:01:00,06:01:00,150,4,0,0,2.0341
85,06:03:00,06:03:00,153,5,0,0,2.9093
85,06:06:00,06:06:00,152,6,0,0,3.7699
85,06:09:00,06:09:00,14,7,0,0,4.4337
85,06:12:00,06:12:00,50,8,0,0,5.0364
85,06:15:00,06:15:00,19,9,0,0,5.6354
85,06:17:00,06:17:00,154,10,0,0,6.3318
85,06:25:00,06:25:00,106,11,0,0,9.4489
85,06:46:00,06:46:00,105,12,0,0,19.8617
86,08:04:00,08:04:00,38081,1,0,0,0.0000
86,08:08:00,08:08:00,89,2,0,0,0.8739
86,08:10:00,08:10:00,95,3,0,0,1.5225
86,08:12:00,08:12:00,150,4,0,0,2.0341
86,08:15:00,08:15:00,153,5,0,0,2.9093
86,08:18:00,08:18:00,152,6,0,0,3.7699
86,08:21:00,08:21:00,14,7,0,0,4.4337
86,08:24:00,08:24:00,50,8,0,0,5.0364
86,08:27:00,08:27:00,19,9,0,0,5.6354
86,08:29:00,08:29:00,154,10,0,0,6.3318
86,08:36:00,08:36:00,106,11,0,0,9.4489
86,08:58:00,08:58:00,105,12,0,0,19.8617
87,16:20:00,16:20:00,38081,1,0,0,0.0000
87,16:23:00,16:23:00,89,2,0,0,0.8739
87,16:26:00,16:26:00,150,3,0,0,2.0341
87,16:28:00,16:28:00,153,4,0,0,2.9093
87,16:31:00,16:31:00,152,5,0,0,3.7699
87,16:34:00,16:34:00,14,6,0,0,4.4337
87,16:37:00,16:37:00,50,7,0,0,5.0364
87,16:39:00,16:39:00,19,8,0,0,5.6354
87,16:42:00,16:42:00,154,9,0,0,6.3318
87,16:49:00,16:49:00,106,10,0,0,9.4489
87,17:02:00,17:02:00,38187,11,0,0,14.8727
87,17:16:00,17:16:00,105,12,0,0,19.8617
88,05:14:00,05:14:00,38081,1,0,0,0.0000
88,05:18:00,05:18:00,89,2,0,0,0.8739
88,05:20:00,05:20:00,95,3,0,0,1.5225
88,05:22:00,05:22:00,150,4,0,0,2.0341
88,05:24:00,05:24:00,153,5,0,0,2.9093
88,05:27:00,05:27:00,152,6,0,0,3.7699
88,05:30:00,05:30:00,14,7,0,0,4.4337
88,05:33:00,05:33:00,50,8,0,0,5.0364
88,05:36:00,05:36:00,19,9,0,0,5.6354
88,05:38:00,05:38:00,154,10,0,0,6.3318
88,05:45:00,05:45:00,106,11,0,0,9.4489
88,05:57:00,05:57:00,38187,12,0,0,14.8727
88,06:10:00,06:10:00,105,13,0,0,19.8617
89,06:45:00,06:45:00,38081,1,0,0,0.0000
89,06:48:00,06:48:00,89,2,0,0,0.8739
89,06:50:00,06:50:00,95,3,0,0,1.5225
89,06:53:00,06:53:00,150,4,0,0,2.0341
89,06:55:00,06:55:00,153,5,0,0,2.9093
89,06:58:00,06:58:00,152,6,0,0,3.7699
89,07:02:00,07:02:00,14,7,0,0,4.4337
89,07:05:00,07:05:00,50,8,0,0,5.0364
89,07:08:00,07:08:00,19,9,0,0,5.6354
89,07:10:00,07:10:00,154,10,0,0,6.3318
89,07:18:00,07:18:00,106,11,0,0,9.4489
89,07:29:00,07:29:00,38187,12,0,0,14.8727
89,07:44:00,07:44:00,105,13,0,0,19.8617
90,10:02:00,10:02:00,38081,1,0,0,0.0000
90,10:06:00,10:06:00,89,2,0,0,0.8739
90,10:08:00,10:08:00,95,3,0,0,1.5225
90,10:10:00,10:10:00,150,4,0,0,2.0341
90,10:13:00,10:13:00,153,5,0,0,2.9093
90,10:16:00,10:16:00,152,6,0,0,3.7699
90,10:19:00,10:19:00,14,7,0,0,4.4337
90,10:22:00,10:22:00,50,8,0,0,5.0364
90,10:25:00,10:25:00,19,9,0,0,5.6354
90,10:27:00,10:27:00,154,10,0,0,6.3318
90,10:34:00,10:34:00,106,11,0,0,9.4489
90,10:44:00,10:44:00,38187,12,0,0,14.8727
90,10:56:00,10:56:00,105,13,0,0,19.8617
91,10:52:00,10:52:00,38081,1,0,0,0.0000
91,10:54:00,10:54:00,89,2,0,0,0.8739
91,10:57:00,10:57:00,95,3,0,0,1.5225
91,10:59:00,10:59:00,150,4,0,0,2.0341
91,11:02:00,11:02:00,153,5,0,0,2.9093
91,11:05:00,11:05:00,152,6,0,0,3.7699
91,11:08:00,11:08:00,14,7,0,0,4.4337
91,11:11:00,11:11:00,50,8,0,0,5.0364
91,11:14:00,11:14:00,19,9,0,0,5.6354
91,11:16:00,11:16:00,154,10,0,0,6.3318
91,11:24:00,11:24:00,106,11,0,0,9.4489
91,11:35:00,11:35:00,38187,12,0,0,14.8727
91,11:48:00,11:48:00,105,13,0,0,19.8617
92,11:47:00,11:47:00,38081,1,0,0,0.0000
92,11:51:00,11:51:00,89,2,0,0,0.8739
92,11:53:00,11:53:00,95,3,0,0,1.5225
92,11:55:00,11:55:00,150,4,0,0,2.0341
92,11:58:00,11:58:00,153,5,0,0,2.9093
92,12:01:00,12:01:00,152,6,0,0,3.7699
92,12:04:00,12:04:00,14,7,0,0,4.4337
92,12:07:00,12:07:00,50,8,0,0,5.0364
92,12:10:00,12:10:00,19,9,0,0,5.6354
92,12:12:00,12:12:00,154,10,0,0,6.3318
92,12:19:00,12:19:00,106,11,0,0,9.4489
92,12:31:00,12:31:00,38187,12,0,0,14.8727
92,12:44:00,12:44:00,105,13,0,0,19.8617
93,12:47:00,12:47:00,38081,1,0,0,0.0000
93,12:51:00,12:51:00,89,2,0,0,0.8739
93,12:53:00,12:53:00,95,3,0,0,1.5225
93,12:55:00,12:55:00,150,4,0,0,2.0341
93,12:58:00,12:58:00,153,5,0,0,2.9093
93,13:01:00,13:01:00,152,6,0,0,3.7699
93,13:04:00,13:04:00,14,7,0,0,4.4337
93,13:07:00,13:07:00,50,8,0,0,5.0364
93,13:10:00,13:10:00,19,9,0,0,5.6354
93,13:12:00,13:12:00,154,10,0,0,6.3318
93,13:19:00,13:19:00,106,11,0,0,9.4489
93,13:29:00,13:29:00,38187,12,0,0,14.8727
93,13:42:00,13:42:00,105,13,0,0,19.8617
94,14:45:00,14:45:00,38081,1,0,0,0.0000
94,14:49:00,14:49:00,89,2,0,0,0.8739
94,14:51:00,14:51:00,95,3,0,0,1.5225
94,14:53:00,14:53:00,150,4,0,0,2.0341
94,14:55:00,14:55:00,153,5,0,0,2.9093
94,14:58:00,14:58:00,152,6,0,0,3.7699
94,15:01:00,15:01:00,14,7,0,0,4.4337
94,15:04:00,15:04:00,50,8,0,0,5.0364
94,15:07:00,15:07:00,19,9,0,0,5.6354
94,15:09:00,15:09:00,154,10,0,0,6.3318
94,15:18:00,15:18:00,106,11,0,0,9.4489
94,15:35:00,15:35:00,38187,12,0,0,14.8727
94,15:48:00,15:48:00,105,13,0,0,19.8617
95,17:13:00,17:13:00,38081,1,0,0,0.0000
95,17:16:00,17:16:00,89,2,0,0,0.8739
95,17:18:00,17:18:00,95,3,0,0,1.5225
95,17:20:00,17:20:00,150,4,0,0,2.0341
95,17:23:00,17:23:00,153,5,0,0,2.9093
95,17:26:00,17:26:00,152,6,0,0,3.7699
95,17:29:00,17:29:00,14,7,0,0,4.4337
95,17:32:00,17:32:00,50,8,0,0,5.0364
95,17:35:00,17:35:00,19,9,0,0,5.6354
95,17:37:00,17:37:00,154,10,0,0,6.3318
95,17:45:00,17:45:00,106,11,0,0,9.4489
95,17:56:00,17:56:00,38187,12,0,0,14.8727
95,18:09:00,18:09:00,105,13,0,0,19.8617
96,18:05:00,18:05:00,38081,1,0,0,0.0000
96,18:08:00,18:08:00,89,2,0,0,0.8739
96,18:11:00,18:11:00,95,3,0,0,1.5225
96,18:13:00,18:13:00,150,4,0,0,2.0341
96,18:16:00,18:16:00,153,5,0,0,2.9093
96,18:19:00,18:19:00,152,6,0,0,3.7699
96,18:22:00,18:22:00,14,7,0,0,4.4337
96,18:25:00,18:25:00,50,8,0,0,5.0364
96,18:28:00,18:28:00,19,9,0,0,5.6354
96,18:30:00,18:30:00,154,10,0,0,6.3318
96,18:38:00,18:38:00,106,11,0,0,9.4489
96,18:49:00,18:49:00,38187,12,0,0,14.8727
96,19:02:00,19:02:00,105,13,0,0,19.8617
97,19:08:00,19:08:00,38081,1,0,0,0.0000
97,19:12:00,19:12:00,89,2,0,0,0.8739
97,19:14:00,19:14:00,95,3,0,0,1.5225
97,19:16:00,19:16:00,150,4,0,0,2.0341
97,19:19:00,19:19:00,153,5,0,0,2.9093
97,19:22:00,19:22:00,152,6,0,0,3.7699
97,19:25:00,19:25:00,14,7,0,0,4.4337
97,19:28:00,19:28:00,50,8,0,0,5.0364
97,19:30:00,19:30:00,19,9,0,0,5.6354
97,19:32:00,19:32:00,154,10,0,0,6.3318
97,19:39:00,19:39:00,106,11,0,0,9.4489
97,19:48:00,19:48:00,38187,12,0,0,14.8727
97,20:01:00,20:01:00,105,13,0,0,19.8617
98,20:13:00,20:13:00,38081,1,0,0,0.0000
98,20:17:00,20:17:00,89,2,0,0,0.8739
98,20:19:00,20:19:00,95,3,0,0,1.5225
98,20:21:00,20:21:00,150,4,0,0,2.0341
98,20:23:00,20:23:00,153,5,0,0,2.9093
98,20:26:00,20:26:00,152,6,0,0,3.7699
98,20:29:00,20:29:00,14,7,0,0,4.4337
98,20:32:00,20:32:00,50,8,0,0,5.0364
98,20:35:00,20:35:00,19,9,0,0,5.6354
98,20:37:00,20:37:00,154,10,0,0,6.3318
98,20:44:00,20:44:00,106,11,0,0,9.4489
98,20:57:00,20:57:00,38187,12,0,0,14.8727
98,21:10:00,21:10:00,105,13,0,0,19.8617
99,21:05:00,21:05:00,38081,1,0,0,0.0000
99,21:10:00,21:10:00,89,2,0,0,0.8739
99,21:12:00,21:12:00,95,3,0,0,1.5225
99,21:15:00,21:15:00,150,4,0,0,2.0341
99,21:17:00,21:17:00,153,5,0,0,2.9093
99,21:20:00,21:20:00,152,6,0,0,3.7699
99,21:23:00,21:23:00,14,7,0,0,4.4337
99,21:26:00,21:26:00,50,8,0,0,5.0364
99,21:28:00,21:28:00,19,9,0,0,5.6354
99,21:30:00,21:30:00,154,10,0,0,6.3318
99,21:37:00,21:37:00,106,11,0,0,9.4489
99,21:53:00,21:53:00,38187,12,0,0,14.8727
99,22:10:00,22:10:00,105,13,0,0,19.8617
100,08:56:00,08:56:00,38081,1,0,0,0.0000
100,08:59:00,08:59:00,89,2,0,0,0.8739
100,09:01:00,09:01:00,95,3,0,0,1.5225
100,09:03:00,09:03:00,150,4,0,0,2.0341
100,09:06:00,09:06:00,153,5,0,0,2.9093
100,09:09:00,09:09:00,152,6,0,0,3.7699
100,09:12:00,09:12:00,14,7,0,0,4.4337
100,09:15:00,09:15:00,50,8,0,0,5.0364
100,09:18:00,09:18:00,19,9,0,0,5.6354
100,09:20:00,09:20:00,154,10,0,0,6.3318
100,09:26:00,09:26:00,106,11,0,0,9.4489
100,09:36:00,09:36:00,38187,12,0,0,14.8727
100,09:50:00,09:50:00,105,13,0,0,19.8621
101,13:47:00,13:47:00,38081,1,0,0,0.0000
